frame   ulx     uly     urx     ury     lrx     lry     llx     lly     
frame00029.jpg	101.64	57.20	159.61	54.36	164.88	128.06	107.26	131.77	
frame00030.jpg	101.94	57.03	159.98	54.45	165.08	128.30	107.36	131.81	
frame00031.jpg	102.04	57.18	160.06	54.57	165.38	128.55	107.59	132.24	
frame00032.jpg	101.82	57.65	159.92	54.75	165.51	128.84	107.64	132.76	
frame00033.jpg	101.51	58.02	159.75	54.99	165.46	129.26	107.53	133.34	
frame00034.jpg	101.39	58.50	159.61	55.33	165.55	129.73	107.52	133.92	
frame00035.jpg	101.19	58.95	159.46	55.60	165.62	130.04	107.53	134.36	
frame00036.jpg	100.98	59.25	159.39	55.88	165.60	130.34	107.50	134.74	
frame00037.jpg	100.87	59.48	159.30	56.17	165.49	130.74	107.27	135.02	
frame00038.jpg	100.57	59.73	159.07	56.49	165.33	131.09	107.05	135.45	
frame00039.jpg	100.23	60.09	158.85	56.68	165.27	131.42	106.86	135.93	
frame00040.jpg	99.89	60.46	158.53	56.87	165.25	131.70	106.79	136.49	
frame00041.jpg	99.64	60.65	158.40	56.90	165.19	131.89	106.69	136.71	
frame00042.jpg	99.46	60.61	158.28	56.97	165.03	132.02	106.47	136.79	
frame00043.jpg	99.28	60.45	158.24	56.93	164.83	132.04	106.19	136.72	
frame00044.jpg	99.09	60.21	158.16	56.83	164.56	132.01	105.83	136.53	
frame00045.jpg	98.95	59.98	158.12	56.67	164.53	131.95	105.71	136.40	
frame00046.jpg	98.99	59.77	158.17	56.50	164.49	131.95	105.59	136.33	
frame00047.jpg	99.01	59.58	158.30	56.37	164.48	131.94	105.50	136.22	
frame00048.jpg	98.98	59.36	158.42	56.22	164.59	131.85	105.49	136.16	
frame00049.jpg	99.19	59.10	158.68	56.03	164.79	131.76	105.56	136.01	
frame00050.jpg	99.53	58.65	159.10	55.78	164.94	131.67	105.67	135.64	
frame00051.jpg	99.91	58.22	159.61	55.45	165.32	131.40	105.96	135.36	
frame00052.jpg	100.24	57.83	159.99	55.02	165.81	131.12	106.32	135.03	
frame00053.jpg	100.49	57.35	160.35	54.76	166.08	130.83	106.53	134.76	
frame00054.jpg	100.84	57.13	160.82	54.44	166.55	130.71	106.84	134.58	
frame00055.jpg	101.17	56.85	161.22	54.08	167.03	130.65	107.22	134.59	
frame00056.jpg	101.42	56.79	161.59	53.75	167.68	130.53	107.82	134.77	
frame00057.jpg	101.65	56.84	161.91	53.51	168.37	130.43	108.40	135.01	
frame00058.jpg	101.82	56.93	162.11	53.45	168.98	130.42	108.88	135.27	
frame00059.jpg	102.03	56.95	162.36	53.38	169.42	130.48	109.21	135.44	
frame00060.jpg	102.14	56.94	162.56	53.24	169.69	130.51	109.34	135.50	
frame00061.jpg	102.18	56.65	162.78	52.98	169.77	130.45	109.35	135.37	
frame00062.jpg	102.27	56.13	163.05	52.68	169.84	130.23	109.34	134.98	
frame00063.jpg	102.44	55.57	163.33	52.38	169.91	129.92	109.28	134.55	
frame00064.jpg	102.54	54.96	163.51	51.94	169.97	129.67	109.23	134.11	
frame00065.jpg	102.51	54.44	163.58	51.45	169.96	129.36	109.20	133.74	
frame00066.jpg	102.37	54.07	163.51	51.09	169.90	129.09	109.03	133.52	
frame00067.jpg	102.30	53.77	163.49	50.75	169.82	128.98	108.77	133.32	
frame00068.jpg	102.24	53.43	163.52	50.56	169.72	128.96	108.60	133.20	
frame00069.jpg	102.12	53.24	163.55	50.41	169.67	128.94	108.52	133.17	
frame00070.jpg	102.04	53.31	163.48	50.39	169.73	129.02	108.45	133.29	
frame00071.jpg	101.93	53.36	163.50	50.56	169.68	129.24	108.32	133.55	
frame00072.jpg	101.98	53.53	163.62	50.84	169.70	129.64	108.14	133.74	
frame00073.jpg	102.07	53.69	163.77	51.09	169.70	130.14	108.08	134.13	
frame00074.jpg	102.04	54.05	163.82	51.39	169.85	130.52	108.09	134.65	
frame00075.jpg	101.70	54.44	163.67	51.53	169.94	130.76	108.08	135.18	
frame00076.jpg	101.52	54.80	163.50	51.66	170.06	131.12	108.13	135.70	
frame00077.jpg	101.25	54.99	163.34	51.72	170.01	131.29	107.98	136.04	
frame00078.jpg	100.90	55.12	163.03	51.60	169.97	131.32	107.80	136.31	
frame00079.jpg	100.61	55.03	162.91	51.42	169.93	131.28	107.69	136.37	
frame00080.jpg	100.45	54.74	162.89	51.26	169.75	131.31	107.43	136.26	
frame00081.jpg	100.27	54.37	162.86	51.11	169.53	131.25	107.15	136.05	
frame00082.jpg	100.17	54.06	162.80	50.86	169.38	131.18	106.88	135.84	
frame00083.jpg	100.03	53.75	162.77	50.73	169.12	131.19	106.47	135.71	
frame00084.jpg	99.78	53.37	162.70	50.59	168.75	131.23	105.98	135.52	
frame00085.jpg	99.51	53.27	162.53	50.45	168.64	131.21	105.78	135.54	
frame00086.jpg	99.30	53.27	162.37	50.41	168.56	131.27	105.54	135.61	
frame00087.jpg	99.02	53.24	162.27	50.40	168.35	131.46	105.23	135.83	
frame00088.jpg	98.92	53.37	162.26	50.40	168.46	131.69	105.17	136.13	
frame00089.jpg	98.89	53.50	162.36	50.40	168.70	131.83	105.31	136.42	
frame00090.jpg	98.91	53.50	162.52	50.34	168.96	131.92	105.44	136.56	
frame00091.jpg	98.97	53.43	162.70	50.32	169.19	132.04	105.54	136.72	
frame00092.jpg	99.00	53.41	162.89	50.23	169.48	132.11	105.70	136.90	
frame00093.jpg	99.03	53.39	163.05	50.16	169.72	132.22	105.76	136.98	
frame00094.jpg	99.07	53.35	163.26	50.13	169.99	132.39	105.89	137.21	
frame00095.jpg	99.26	53.45	163.54	50.08	170.49	132.52	106.30	137.47	
frame00096.jpg	99.45	53.43	163.93	50.04	170.93	132.69	106.63	137.69	
frame00097.jpg	99.63	53.34	164.26	50.01	171.16	132.88	106.68	137.78	
frame00098.jpg	99.71	53.25	164.46	49.96	171.43	132.98	106.80	137.89	
frame00099.jpg	99.71	53.17	164.56	49.91	171.56	133.10	106.79	138.00	
frame00100.jpg	99.63	52.95	164.68	49.77	171.46	133.20	106.51	138.00	
frame00101.jpg	99.42	52.69	164.72	49.60	171.30	133.26	106.21	138.04	
frame00102.jpg	99.15	52.51	164.54	49.41	171.06	133.28	105.80	137.98	
frame00103.jpg	98.79	52.22	164.34	49.23	170.75	133.33	105.30	137.92	
frame00104.jpg	98.38	51.98	164.18	49.14	170.45	133.40	104.91	137.89	
frame00105.jpg	98.07	51.92	163.95	49.14	170.21	133.58	104.45	137.99	
frame00106.jpg	97.63	51.92	163.67	49.22	169.86	133.89	103.90	138.25	
frame00107.jpg	97.15	51.98	163.39	49.28	169.50	134.20	103.33	138.55	
frame00108.jpg	96.57	52.11	163.01	49.34	169.25	134.43	102.94	138.95	
frame00109.jpg	95.93	52.29	162.54	49.34	168.91	134.73	102.41	139.32	
frame00110.jpg	95.29	52.47	162.07	49.38	168.59	134.99	101.95	139.75	
frame00111.jpg	94.53	52.70	161.51	49.44	168.41	135.19	101.62	140.30	
frame00112.jpg	93.78	52.94	160.96	49.39	168.26	135.42	101.32	140.70	
frame00113.jpg	93.18	52.92	160.65	49.36	167.89	135.64	100.85	141.01	
frame00114.jpg	92.64	52.89	160.25	49.36	167.50	135.87	100.30	141.21	
frame00115.jpg	91.99	52.82	159.75	49.26	167.06	136.00	99.66	141.38	
frame00116.jpg	91.29	52.75	159.29	49.17	166.73	136.11	99.12	141.58	
frame00117.jpg	90.66	52.67	158.78	49.13	166.33	136.27	98.63	141.81	
frame00118.jpg	90.15	52.64	158.41	49.10	165.97	136.51	98.05	141.98	
frame00119.jpg	89.62	52.58	158.07	49.03	165.65	136.67	97.56	142.14	
frame00120.jpg	89.12	52.53	157.77	48.94	165.36	136.78	97.08	142.32	
frame00121.jpg	88.74	52.44	157.55	48.78	165.06	136.92	96.63	142.43	
frame00122.jpg	88.44	52.37	157.36	48.70	164.93	137.03	96.37	142.53	
frame00123.jpg	88.20	52.16	157.35	48.56	164.78	137.07	96.07	142.49	
frame00124.jpg	88.13	51.88	157.42	48.49	164.63	137.15	95.74	142.44	
frame00125.jpg	88.17	51.63	157.59	48.43	164.57	137.25	95.47	142.34	
frame00126.jpg	88.20	51.40	157.77	48.32	164.60	137.32	95.42	142.33	
frame00127.jpg	88.24	51.33	157.95	48.28	164.74	137.42	95.38	142.40	
frame00128.jpg	88.16	51.27	158.03	48.22	164.73	137.55	95.17	142.51	
frame00129.jpg	88.04	51.33	158.01	48.18	164.92	137.68	95.25	142.78	
frame00130.jpg	87.92	51.40	158.03	48.15	165.10	137.84	95.31	143.10	
frame00131.jpg	87.74	51.52	158.08	48.08	165.25	137.97	95.30	143.44	
frame00132.jpg	87.51	51.63	158.09	48.02	165.44	138.16	95.40	143.75	
frame00133.jpg	87.35	51.67	158.09	47.92	165.51	138.32	95.34	144.04	
frame00134.jpg	87.09	51.70	158.08	47.81	165.64	138.45	95.44	144.30	
frame00135.jpg	86.86	51.79	157.98	47.67	165.85	138.58	95.61	144.58	
frame00136.jpg	86.70	51.86	157.92	47.66	165.94	138.80	95.52	144.87	
frame00137.jpg	86.57	51.75	158.04	47.70	165.87	139.07	95.28	145.05	
frame00138.jpg	86.61	51.54	158.28	47.69	165.87	139.35	95.15	145.12	
frame00139.jpg	86.67	51.46	158.43	47.65	166.13	139.55	95.23	145.28	
frame00140.jpg	86.59	51.37	158.50	47.64	166.19	139.74	95.16	145.53	
frame00141.jpg	86.40	51.34	158.53	47.62	166.22	139.98	95.13	145.83	
frame00142.jpg	86.24	51.41	158.56	47.68	166.28	140.26	95.04	146.18	
frame00143.jpg	85.94	51.54	158.56	47.69	166.33	140.49	94.96	146.55	
frame00144.jpg	85.73	51.77	158.44	47.81	166.39	140.83	94.86	147.00	
frame00145.jpg	85.49	51.91	158.39	47.94	166.34	141.19	94.77	147.42	
frame00146.jpg	85.28	52.19	158.33	48.13	166.52	141.59	94.74	147.91	
frame00147.jpg	85.10	52.45	158.30	48.41	166.69	142.05	94.75	148.52	
frame00148.jpg	85.06	52.82	158.37	48.73	166.92	142.57	94.75	149.09	
frame00149.jpg	85.02	53.17	158.48	49.03	167.02	143.08	94.70	149.63	
frame00150.jpg	84.84	53.50	158.53	49.34	167.15	143.69	94.69	150.31	
frame00151.jpg	84.68	53.96	158.58	49.74	167.18	144.31	94.59	151.04	
frame00152.jpg	84.48	54.46	158.60	50.15	167.32	144.91	94.58	151.79	
frame00153.jpg	84.36	54.92	158.65	50.56	167.48	145.52	94.61	152.46	
frame00154.jpg	84.36	55.33	158.69	51.03	167.57	146.22	94.54	153.12	
frame00155.jpg	84.33	55.75	158.83	51.47	167.63	146.87	94.48	153.69	
frame00156.jpg	84.42	56.05	159.04	51.87	167.69	147.46	94.27	154.16	
frame00157.jpg	84.38	56.34	159.19	52.20	167.90	148.04	94.40	154.78	
frame00158.jpg	84.27	56.89	159.16	52.62	168.14	148.60	94.46	155.54	
frame00159.jpg	84.02	57.53	159.07	53.09	168.28	149.21	94.42	156.30	
frame00160.jpg	83.85	58.03	159.08	53.45	168.31	149.81	94.40	156.96	
frame00161.jpg	83.76	58.46	159.08	53.90	168.46	150.33	94.38	157.56	
frame00162.jpg	83.83	58.84	159.15	54.27	168.64	150.88	94.36	158.02	
frame00163.jpg	83.78	58.91	159.33	54.53	168.69	151.35	94.31	158.44	
frame00164.jpg	83.87	59.13	159.50	54.81	168.76	151.80	94.16	158.80	
frame00165.jpg	83.79	59.23	159.62	55.02	168.74	152.24	93.93	159.13	
frame00166.jpg	83.55	59.44	159.57	55.25	168.75	152.70	93.84	159.66	
frame00167.jpg	83.24	59.92	159.37	55.57	168.73	153.21	93.61	160.39	
frame00168.jpg	82.80	60.43	159.05	56.03	168.69	153.89	93.43	161.18	
frame00169.jpg	82.49	60.99	158.92	56.43	168.64	154.59	93.26	162.01	
frame00170.jpg	82.17	61.56	158.77	56.98	168.66	155.24	93.09	162.81	
frame00171.jpg	81.96	62.08	158.75	57.31	168.68	155.89	92.98	163.47	
frame00172.jpg	81.78	62.41	158.72	57.73	168.62	156.49	92.71	164.05	
frame00173.jpg	81.52	62.66	158.71	57.98	168.62	157.00	92.62	164.61	
frame00174.jpg	81.33	62.95	158.62	58.17	168.63	157.40	92.49	165.13	
frame00175.jpg	81.04	63.12	158.67	58.23	168.68	157.77	92.46	165.66	
frame00176.jpg	80.88	63.43	158.64	58.42	168.74	158.13	92.44	166.20	
frame00177.jpg	80.76	63.74	158.71	58.65	168.86	158.58	92.35	166.73	
frame00178.jpg	80.81	63.93	158.94	58.90	169.02	159.08	92.39	167.07	
frame00179.jpg	81.11	64.05	159.33	59.21	169.22	159.57	92.34	167.35	
frame00180.jpg	81.27	64.11	159.68	59.48	169.41	160.01	92.43	167.66	
frame00181.jpg	81.44	64.17	160.03	59.70	169.55	160.43	92.34	167.94	
frame00182.jpg	81.53	64.18	160.28	59.93	169.64	160.79	92.33	168.18	
frame00183.jpg	81.64	64.27	160.48	60.06	169.71	161.17	92.23	168.43	
frame00184.jpg	81.52	64.43	160.51	60.20	169.77	161.46	92.15	168.81	
frame00185.jpg	81.42	64.42	160.65	60.22	169.82	161.60	91.99	168.88	
frame00186.jpg	81.49	64.25	160.84	60.21	169.80	161.77	91.81	168.84	
frame00187.jpg	81.45	63.99	160.90	60.22	169.64	161.86	91.41	168.70	
frame00188.jpg	81.14	63.70	160.76	60.21	169.26	162.01	90.79	168.54	
frame00189.jpg	80.87	63.60	160.58	60.33	169.06	162.29	90.39	168.62	
frame00190.jpg	80.76	63.60	160.58	60.46	168.99	162.62	90.09	168.82	
frame00191.jpg	80.68	63.67	160.73	60.59	168.86	163.03	89.84	169.07	
frame00192.jpg	80.47	63.78	160.71	60.79	168.77	163.38	89.55	169.42	
frame00193.jpg	80.23	64.00	160.52	60.90	168.77	163.69	89.33	169.84	
frame00194.jpg	79.99	64.20	160.42	61.07	168.65	164.03	89.17	170.26	
frame00195.jpg	79.64	64.44	160.28	61.27	168.65	164.49	89.02	170.84	
frame00196.jpg	79.47	64.83	160.27	61.36	168.84	164.84	89.05	171.35	
frame00197.jpg	79.24	65.01	160.40	61.34	168.88	165.05	89.06	171.78	
frame00198.jpg	79.01	65.16	160.31	61.32	169.08	165.15	89.09	172.05	
frame00199.jpg	78.90	64.97	160.45	61.07	169.19	165.15	89.06	172.07	
frame00200.jpg	78.95	64.54	160.73	60.80	169.32	165.12	89.05	171.98	
frame00201.jpg	79.07	64.12	161.06	60.46	169.41	165.11	88.93	171.72	
frame00202.jpg	79.05	63.53	161.28	60.11	169.40	164.96	88.77	171.46	
frame00203.jpg	79.02	63.08	161.42	59.75	169.50	164.73	88.70	171.22	
frame00204.jpg	79.12	62.61	161.67	59.37	169.53	164.69	88.49	170.98	
frame00205.jpg	79.15	62.10	161.90	59.11	169.50	164.64	88.30	170.78	
frame00206.jpg	79.17	61.83	162.03	58.83	169.61	164.63	88.27	170.78	
frame00207.jpg	78.94	61.72	162.04	58.55	169.71	164.59	88.25	170.91	
frame00208.jpg	78.62	61.64	161.89	58.41	169.64	164.69	87.96	171.07	
frame00209.jpg	78.46	61.54	161.91	58.27	169.52	164.83	87.64	171.12	
frame00210.jpg	78.36	61.14	162.02	58.16	169.37	164.94	87.25	170.99	
frame00211.jpg	78.40	60.63	162.21	57.95	169.29	164.99	87.05	170.82	
frame00212.jpg	78.51	60.09	162.58	57.76	169.30	164.97	86.90	170.54	
frame00213.jpg	78.71	59.39	162.95	57.41	169.15	164.98	86.52	170.10	
frame00214.jpg	78.67	58.95	163.03	57.10	169.20	164.85	86.33	169.93	
frame00215.jpg	78.47	58.68	162.98	56.86	169.09	164.79	86.02	169.86	
frame00216.jpg	78.30	58.23	163.07	56.66	168.73	164.88	85.44	169.58	
frame00217.jpg	78.15	57.89	163.06	56.48	168.67	164.94	85.14	169.54	
frame00218.jpg	78.07	57.70	163.17	56.34	168.67	165.01	84.93	169.54	
frame00219.jpg	78.09	57.38	163.40	56.19	168.70	165.23	84.76	169.57	
frame00220.jpg	77.96	57.32	163.43	56.04	168.81	165.42	84.70	169.96	
frame00221.jpg	77.26	57.56	163.04	55.98	168.85	165.62	84.52	170.59	
frame00222.jpg	76.46	57.93	162.54	55.93	168.78	165.91	84.26	171.34	
frame00223.jpg	75.81	58.36	162.07	55.91	168.71	166.26	84.00	171.96	
frame00224.jpg	75.18	58.43	161.74	55.88	168.44	166.54	83.49	172.20	
frame00225.jpg	74.76	58.32	161.53	55.86	168.19	166.80	82.92	172.46	
frame00226.jpg	74.49	58.01	161.55	55.67	168.03	167.03	82.46	172.48	
frame00227.jpg	74.39	57.20	161.91	55.27	167.92	167.04	82.12	172.09	
frame00228.jpg	74.48	56.55	162.18	54.88	168.25	166.89	82.03	171.99	
frame00229.jpg	74.29	55.99	162.42	54.14	168.70	166.57	82.24	171.96	
frame00230.jpg	74.28	55.40	162.77	53.54	168.98	166.33	82.28	171.77	
frame00231.jpg	74.43	54.83	163.07	53.01	169.22	166.21	82.24	171.51	
frame00232.jpg	74.48	54.24	163.45	52.51	169.48	166.04	82.27	171.26	
frame00233.jpg	74.54	53.73	163.77	52.18	169.62	165.93	82.21	170.95	
frame00234.jpg	74.68	53.46	163.98	52.09	169.66	166.14	81.99	170.92	
frame00235.jpg	74.57	53.56	164.02	52.07	169.65	166.48	81.72	171.20	
frame00236.jpg	74.22	53.79	163.92	52.19	169.68	166.84	81.47	171.72	
frame00237.jpg	73.85	54.15	163.76	52.24	169.74	167.23	81.39	172.30	
frame00238.jpg	73.50	54.50	163.66	52.20	169.79	167.59	81.22	172.82	
frame00239.jpg	73.14	54.73	163.53	52.24	169.75	167.93	80.98	173.32	
frame00240.jpg	72.54	55.02	163.28	52.27	169.55	168.30	80.52	173.86	
frame00241.jpg	71.83	55.39	162.84	52.40	169.33	168.89	79.97	174.56	
frame00242.jpg	71.03	55.88	162.41	52.72	169.21	169.53	79.63	175.44	
frame00243.jpg	70.50	56.41	162.10	53.13	169.04	170.31	79.19	176.39	
frame00244.jpg	69.88	56.91	161.76	53.55	168.79	171.19	78.66	177.40	
frame00245.jpg	69.01	57.63	161.20	54.05	168.60	172.01	78.24	178.57	
frame00246.jpg	68.09	58.32	160.71	54.48	168.20	172.90	77.47	179.55	
frame00247.jpg	67.25	58.90	160.12	55.00	167.75	173.85	76.70	180.60	
frame00248.jpg	66.54	59.40	159.79	55.50	167.80	174.64	76.44	181.66	
frame00249.jpg	66.35	59.88	159.67	55.93	167.93	175.50	76.30	182.59	
frame00250.jpg	65.95	60.25	159.54	56.42	167.72	176.38	75.85	183.54	
frame00251.jpg	64.93	61.06	158.91	56.87	167.61	177.16	75.36	184.72	
frame00252.jpg	64.01	61.98	158.23	57.33	167.54	178.02	74.93	185.88	
frame00253.jpg	63.43	62.73	158.02	57.88	167.31	179.01	74.35	186.87	
frame00254.jpg	63.08	63.27	158.01	58.57	167.31	179.90	74.04	187.69	
frame00255.jpg	63.21	63.55	158.62	58.91	167.69	180.51	74.01	188.09	
frame00256.jpg	63.81	63.44	159.45	59.01	168.10	180.96	74.08	188.14	
frame00257.jpg	64.28	62.97	160.28	58.80	168.54	180.98	74.33	188.00	
frame00258.jpg	64.45	62.53	160.83	58.17	169.06	180.71	74.60	187.82	
frame00259.jpg	64.68	62.05	161.26	57.67	169.68	180.53	75.01	187.76	
frame00260.jpg	65.05	61.41	162.01	57.13	170.13	180.33	75.30	187.43	
frame00261.jpg	65.24	60.64	162.53	56.53	170.54	180.03	75.45	187.16	
frame00262.jpg	65.33	59.93	162.93	55.94	170.67	179.86	75.22	186.80	
frame00263.jpg	65.05	59.34	162.93	55.41	170.67	179.72	74.93	186.62	
frame00264.jpg	64.94	58.87	162.87	54.99	170.67	179.79	74.50	186.53	
frame00265.jpg	64.79	58.36	162.88	54.66	170.71	179.89	74.19	186.61	
frame00266.jpg	64.38	58.02	162.84	54.36	170.94	179.93	74.19	186.81	
frame00267.jpg	63.90	57.78	162.80	53.90	171.31	179.97	74.23	187.14	
frame00268.jpg	63.83	57.46	163.04	53.63	171.49	180.15	74.07	187.32	
frame00269.jpg	63.75	56.91	163.26	53.36	171.50	180.34	73.74	187.38	
frame00270.jpg	63.49	56.47	163.27	53.07	171.51	180.58	73.48	187.65	
frame00271.jpg	63.05	56.29	163.11	52.98	171.48	180.93	73.15	188.07	
frame00272.jpg	62.48	56.34	162.98	52.96	171.51	181.32	72.81	188.70	
frame00273.jpg	62.03	56.60	162.83	52.90	171.57	181.71	72.52	189.32	
frame00274.jpg	61.50	56.54	162.67	52.81	171.64	182.02	72.23	189.65	
frame00275.jpg	61.21	56.38	162.66	52.75	171.60	182.37	71.91	189.91	
frame00276.jpg	60.95	56.22	162.70	52.63	171.50	182.59	71.45	190.12	
frame00277.jpg	60.39	56.14	162.42	52.59	171.30	182.92	70.93	190.59	
frame00278.jpg	59.55	56.37	161.97	52.52	171.17	183.23	70.59	191.20	
frame00279.jpg	58.78	56.84	161.51	52.51	171.09	183.55	70.32	191.93	
frame00280.jpg	58.22	57.31	161.17	52.57	171.17	183.94	70.11	192.74	
frame00281.jpg	57.77	57.64	161.06	52.67	171.47	184.28	70.17	193.37	
frame00282.jpg	57.49	58.15	160.91	52.85	171.77	184.78	70.32	194.31	
frame00283.jpg	56.90	58.98	160.53	53.27	171.89	185.54	70.43	195.61	
frame00284.jpg	56.08	60.12	160.09	53.84	171.98	186.23	70.46	196.96	
frame00285.jpg	55.22	61.30	159.54	54.41	172.13	186.92	70.59	198.31	
frame00286.jpg	55.14	62.12	159.64	54.86	172.28	187.67	70.54	198.94	
frame00287.jpg	55.24	62.26	160.03	55.24	172.33	188.17	70.45	199.40	
frame00288.jpg	54.99	62.65	159.96	55.46	172.44	188.60	70.44	199.87	
frame00289.jpg	54.46	63.08	159.54	55.69	172.38	188.99	70.06	200.61	
frame00290.jpg	53.72	63.52	159.27	55.84	172.35	189.45	70.00	201.37	
frame00291.jpg	53.15	63.96	159.01	55.88	172.41	189.77	69.88	201.92	
frame00292.jpg	52.68	63.99	159.09	55.80	172.37	190.02	69.67	202.29	
frame00293.jpg	52.45	63.91	159.19	55.72	172.30	190.25	69.37	202.42	
frame00294.jpg	52.19	63.53	159.21	55.51	172.25	190.39	69.04	202.48	
frame00295.jpg	52.09	63.25	159.21	55.39	172.19	190.58	68.70	202.65	
frame00296.jpg	51.62	63.02	159.03	55.25	172.05	190.71	68.25	202.75	
frame00297.jpg	51.13	63.02	158.79	55.08	172.00	190.87	67.97	203.06	
frame00298.jpg	50.49	62.96	158.57	54.78	172.02	190.87	67.81	203.25	
frame00299.jpg	50.03	62.61	158.47	54.32	171.95	190.79	67.47	203.27	
frame00300.jpg	49.70	61.98	158.54	53.92	171.72	190.85	67.10	203.23	
frame00301.jpg	49.24	61.69	158.36	53.62	171.71	190.90	66.80	203.45	
frame00302.jpg	48.58	61.82	157.93	53.34	171.79	190.97	66.61	203.82	
frame00303.jpg	48.19	61.92	157.65	53.34	171.69	191.31	66.02	204.27	
frame00304.jpg	47.79	61.86	157.52	53.36	171.54	191.68	65.59	204.63	
frame00305.jpg	47.44	61.98	157.29	53.34	171.66	191.86	65.41	204.97	
frame00306.jpg	47.20	61.99	157.16	53.05	171.90	191.89	65.31	205.06	
frame00307.jpg	47.03	61.62	157.11	52.67	172.02	191.82	65.00	204.95	
frame00308.jpg	46.95	60.98	157.23	52.21	172.00	191.67	64.54	204.62	
frame00309.jpg	46.87	60.01	157.41	51.55	172.04	191.33	64.32	204.13	
frame00310.jpg	46.66	59.12	157.51	50.61	172.20	190.78	64.27	203.67	
frame00311.jpg	46.33	58.10	157.55	49.61	172.24	190.10	64.04	203.18	
